product_code;nombre ;nombre largo ;detalle ;familia ;clase;Costo;lista 
EDXPAD6021CLN;PICADORA MOULINEX AD6021CL;PICADORA MOULINEX 1 2 3 + VASO LICUADORA MOD AD6021CL 220V 50HZ;Potencia 750 W  . Capacidad 300 Gr  . Vaso De Plastico Con Capacidad De 1 Litro  . Pica Todo Tipo De Alimento, Incluso Carne Cruda En Tan Solo 3 Pulsos  . Sistema 1, 2, 3 Sencillo, Solo Presiona El Bowl  . Cuchillas Super Afiladas En Acero Inoxidable  . Sistema De Seguridad Electronico Que Evita Que El Motor Funcione Si El Vaso No Se Coloca Correctamente  . Contenedor Y Cuchillas Engranables Y Desmontables;1;1008;401933;507000
EDXPDP81N;PICADORA MOULINEX DP81;PICADORA MOULINEX DP81 1 2 3 ULTIMATE CHOPPER 6 EN 1 1000WA?A?;Puesta En Narcha Con El Sistema 1,2,3 . Bol Y Tapa Transparente . Color: Negro . Almacen De Cable . 1000 W;1;1008;676834;853000
EDXPDP810855N;PICADORA MOULINEX MOD DP810 ;PICADORA MOULINEX MOD DP810 1 2 3 LA MOULINETTE XXL 1000W;Picadora Moulinex Mod Dp810 1-2-3 La Moulinette . Bol Y Tapa Transparente Para Mayor Supervision . Tapa Para Liquidos . Almacenaje De Cable;1;1008;571979;721000
EDXPAD6011CLN;PICADORA MOULINEX PICA AD6011C;PICADORA MOULINEX PICA TODO 1 2 3 MOD AD6011CL 750W 300GRS 220V 50HZ;Capacidad: 300 Gr  .  Funciones: Picar Y Moler  .  Potencia: 750 Watts  .  Material Cuchillas: Acero Inoxidable  .  Cierre De Seguridad  .  Sistema 1,2,3 Sencillo, Solo Presiona El Bowl  .  Pica Toda Clase De Alimentos Incluso Carne Cruda  .  Sistema De Seguridad Mecanico Que Ofrece Mayor Estabilidad  .  Potente, Compacta Y Rapida ;1;1008;319858;404000
EDRPCI11A19N;PINZA RIZOS REMINGTON CI11A19;PINZA PARA RIZOS REMINGTON MOD CI 11A19 BIVOLT;Ondulador Para Rizos Suaves Y DefinidosCilindro De 19 MmControl De TemperaturaIndicador De EncendidoAgarre Frio Al TactoCable Giratorio;28;28004;83616;106000
COTITOK150IN;PLACA INDUC TOKYO +OLLA TOK150;PLACA A INDUCCION TOKYO + OLLA MOD TOK150I BORDE DE PLASTICO SIN TIMER 2200W;Cocinar Es Un Placer, Disenhos Unicos Que Permiten Cocinar Tus Alimentos De Manera Rapida Y Sencilla .  . Ancho 315 Cm . Alto 165 Cm . Largo 41 Cm . Peso 2770 Gr;15;15004;169979;215000
COTITOK19CBN;PLACA INDUC TOKYO +OLLA TOK19C;PLACA A INDUCCION TOKYO + OLLA TOK19CB TOUCH CON TIMER 2200W 220V 50HZ;Cocina Tokyo A Induccion Tok19Cb+Olla 2200W . 1 Hornalla  . Panel Tactil . Con Timer . 2200W . 220V 50Hz ;15;15004;239994;303000
GPITBT700D3;PLACA INDUCC TOKYO IND BT700D3;PLACA DE INDUCCION TOKYO INDUSTRIAL 3500W BT 700D3 220V/50HZ;Placa De Induccion  . Tokyo Industrial-3500W  . Bt-700D3 220V 50Hz;36;36001;2649607;3339000
COTOK3105N;PLACA INFRAR TOKYO DELLA TOK31;PLACA INFRARROJA TOKYO DELLA MOD TOK3105 2000W 220V/50HZ;Base Inoxidable . Potencia: 2000 W . Timer . Perilla Ajustable De Encendido Y Tiempo;15;15004;316039;399000
COTOK3115CN;PLACA INFRAR TOKYO DOT TOK3115;PLACA INFRARROJA TOKYO DOT TOK3115C 900W CON OLLA 220V/50HZ;900 W De Potencia . Panel Con Ajuste Digital De Temperatura . Manijas Para Facil Manejo . Timer De Hasta 120 Minutos ;15;15004;179962;227000
COTOK3106N;PLACA INFRAR TOKYO TOK3106 1H;PLACA INFRARROJA TOKYO MOD TOK3106 1HORNALLA 1200W 220V/50HZ;1Hornalla Infrarroja  . 1200W 220V 50Hz;15;15004;168974;213000
COTOK3206N;PLACA INFRAR TOKYOTOK3206 2H;PLACA INFRARROJA TOKYO MOD TOK3206 2HORNALLAS 2100W 220V/50HZ;Placa Inflarroja 1200 W  . Regulador De Temperatura  . Med An 24 Cm Alt 9 Cm Profundidad 27 Cm . ;15;15004;295001;372000
COTOKINFRA19ON;PLACA INFRAR TOKYO TOKINFRA19;PLACA INFRARROJA TOKYO MOD TOKINFRA19 MAS OLLA 2000W 220V 50HZ;Cocinar Es Un Placer, Disenhos Unicos Que Permiten Cocinar Tus Alimentos De Manera Rapida Y Sencilla .  . Ancho 315 Cm . Alto 165 Cm . Largo 39 Cm . Peso 2970 Gr;15;15004;210782;266000
COTOK3116N;PLACA INFRAR TOKYOTOK3116;PLACA INFRARROJA TOKYO TOK3116 2000W CON TIMER;Placa Infrarroja Tokyo-Tok3116 2000W Con Timer;15;15004;260027;328000
EDAPFV1741B2N;PLANCHA A VAPOR ARNO ECOGLISS;PLANCHA A VAPOR ARNO ECOGLISS MOD FV1741B2 220V;Hasta 60  Mas Vapor . Spray Para Humedecer Ropas . Extravapor De 50 Gramos . Vapor Vertical . Sistema De Autolimpieza Del Reservorio . 220 V;13;13003;176612;223000
EDAPFSX1;PLANCHA VAPOR SUPERGLISS FSX1;PLANCHA A VAPOR SUPERGLISS FSX1 1200W BASE XGLIDE;1200 W . Base Xglide . Vapor 85G Min . Vapor Vertical ;13;13003;392687;495000
GCHPPR650GI;PLANCHA CHURRASQ PROGAS PR650G;PLANCHA CHURRASQUERA PROGAS MOD PR 650G INOX A GAS;Plancha Churrasquera  . Progas Mod Pr-650G  . Inox A Gas;36;36001;1065000;1342000
EDTPTOK507BN;PLANCHA TOKYO FACILITA TOK507B;PLANCHA SECA C/SPRAY TOKYO FACILITA TOK507B;Tokyo Facilita Tok507 con Spray . Potencia: 1200W . Con Spray . Temperatura Regulable;13;13003;57687;73000
EDTPVVERTIN;PLANCHA TOKYO ELEG VAPOR 15L;PLANCHA TOKYO ELEGANT VAPOR VERTICAL 15L 1500W 220V;A Vapor Vertical . 15Lts . Edtpvverti . T1915 . 1500W   . 220V;13;13003;379555;479000
EDTPTOKSOLIDAN;PLANCHA TOKYO MOD TOKSOLIDA;PLANCHA TOKYO MOD TOKSOLIDA;1000 Watts . Base De Aluminio . 6 Niveles De Temperatura;13;13003;79663;101000
EDPPHT700;PODADOR CERCA VIVA TRAPP HT700;PODADOR CERCA VIVA TRAPP HT 700 700W;700 W . 51 Cms;35;35012;587456;741000
EDXPFREXPN;PROCESADOR MOULINEX FRESH EXP;PROCESADOR MOULINEX FRESH EXPRESS 3 EN 1 MOD DJ753500/DJ753510 150 WATTS;Procesador Moulinex Fresh Express  3 En 1 . Compacto . Almacenamiento De Cable Integrado . Tubo De Alimentacion Ancho . Sirve Directamente;1;1008;371180;468000
EDPS140UV;PURIFICADOR DE AIRE S140UV;PURIFICADOR DE AIRE Y DESINFECTANTE DE SUPERFICIES MOD S140UV;Ancho 21 Cm . Alto 245 Cm . Largo 20 Cm . Peso 2 Kg;25;25003;1330017;1676000
ELSICF19;RADIO PORTATIL SONY ICF-19;RADIO PORTATIL SONY ICF 19;Am Fm Horizontal  . Potencia De Salida: 500 Mw . Diametro De La Unidad De Parlante: 10 Cm . Conector Para Auriculares . Con Correa De Transporte . Funciona Con 3 Pilas D . Sintonizador Analogico;21;21007;194032;245000
ELSICFP26;RADIO PORTATIL SONY ICF-P26;RADIO PORTATIL SONY ICF P26;Am Fm Vertical . Potencia De Salida: 100 Mw . Conector Para Auriculares . Con Correa De Mano Para Mayor Portabilidad . Funciona Con 2 Pilas Aa . Indicador De Estado De Carga Y Sintonizacion;21;21007;177014;224000
EDXOHF8N;ROBOT DE COCINA MOULINEX;ROBOT DE COCINA MOULINEX MOD HF800A13 1550W;Posibilidades Infinitas: . Cuece   Guisa   Cuece Al Vapor   Dora  Mezcla   Amasa Sin Tener Que Estar Pendiente . 6 Programas Automaticos Y Un Modo Manual . Incluye Un Conjunto De Accesorios Eficientes . Capacidad 4,5 Lts ( 6 Personas) . Tapa Tranparente Para La Vision De La Preparacion . Modo Manual Configurar Velocidad 1 Al 12 . Temperatura De 30  A 130  . Pulso Y Turbo  . Regulador De Velocidad,Temperatura Y Tiempo;1;1017;5552759;6997000
GRLRHD07;SALCHICHERA TOKYO IND LR-HD-7;SALCHICHERA TOKYO IND 7RODILLOS 220W LR HD 7;Salchichera Tokyo Industrial  . 7Rodillos-220W Lr-Hd-7;36;36001;1060000;1336000
EDASACBN;HERVIDORA TOKYO 2T ROJO 2L;SANDWICHERAS ARNO COMPACT NEGRO 700W 2PANES;Capacidad: 2 Panes . Placas Antiadherentes Para Facil Limpieza . Luz Indicadora . Compacta . 640W De Potencia;1;1005;139762;177000
UTIS0374100N;SARTEN IMUSA AD 20CM TALENT;SARTEN IMUSA AD 20CM TALENT MASTER MOD 0374100; . Ancho 204 Cm . Alto 345 Cm . Largo 105 Cm . Peso 410 Gr;15;15007;63382;80000
UTIS0127100N;SARTEN IMUSA AD 20CM 0127100;SARTEN IMUSA AD 20CM TV I+R MOD 0127100;Ancho 21 Cm . Alto 41 Cm . Largo 114 Cm . Peso 930 Gr;15;15007;126027;159000
UTIS0374200N;SARTEN IMUSA AD 24CM TALENT ;SARTEN IMUSA AD 24CM TALENT MASTER MOD 0374200;Ancho 245 Cm . Alto 41 Cm . Largo 126 Cm . Peso 550 Gr;15;15007;78725;100000
UTIS0127300N;SARTEN IMUSA AD 24CM 0127300;SARTEN IMUSA AD 24CM TV I+R MOD 0127300; . Ancho 255 Cm . Alto 45 Cm . Largo 12 Cm . Peso 1260 Gr;15;15007;151018;191000
EDRSD1500N;SECADOR REMINGTON D1500 ;SECADOR DE PELO DE VIAJE REMINGTON MOD D1500 2000W BIVOLTAJE;Secador De Pelo Para Viaje .  Bivoltaje Para Usar Aqui Y En El Extranjero . Compacto Y Ligero . Filtro Removible .  2000W En 240V  . 1200W En 120V;28;28003;121471;154000
EDRSAC8607N;SECADOR REMINGTON AC8607 ADV;SECADOR DE PELO REMINGTON AC8607 ADVANCED THERAPY CON COCO;3 Ajustes De Temperatura . 2 Velocidades . Boton De Aire Frio . Filtro De Aire Removible . Concentrador De Calor 7Mm Y 11Mm . Generador De Iones . Difusor . Motor Ac . Anillo Recubierto En Ceramica Avanzada Con Iones Y Proteccion De Aceite De Coco & Filtros Uv;28;28003;429001;541000
EDRSD3019N;SECADOR REMINGTON D3019PRO TIT;SECADOR DE PELO REMINGTON D3019(GRIS) PRO TITANIUM C/DIFUSOR 2000W 2VEL 220V;3 Ajustes De Temperatura . 2 Velocidades . Boton De Aire Frio . Filtro De Aire Removible . Concentrador De Calor . Motor Dc . Rejilla Delantera Infundida De Ceramica, Turmalina Y Titanio . Gancho Para Colgar . 1875 Watts;28;28003;161604;204000
EDRSD5216N;SECADOR REMINGTON D521 THERAPY;SECADOR DE PELO REMINGTON D5216 SHINE THERAPY 3 TEMP 2 VELOC 2300W;2300W  .  Rejilla Cubierta En Aguacate Y Macadamia Para Un Peinado Mas Sedoso . Generador De Iones, 90  Mas De Iones Para Un Brillo Libre De Frizz .  Motor Poderoso Dc ;28;28003;237984;300000
EDRSAC9096N;SECADOR REMINGTON AC9096;SECADOR DE PELO REMINGTON MOD AC9096 1875W 220V;Secador Profesional Con Motor Ac, 2400 W, . Acondicionamiento Ionico, Funcion Turbo;28;28003;404881;511000
EDRWSCV78N;SECADOR ROWENTA SIGNATURE PRO;SECADOR DE PELO ROWENTA SIGNATURE PRO BEAUTY 2VELOCIDADES 2200W CV78;El Motor De Nivel Profesional Ac Ofrece Una Larga Vida Y Durabilidad, Mientras Que La Gran Velocidad Del Aire De Hasta 100 Km H Ofrece Resultados De Alta Calidad . 2 Velocidades Y 3 Ajustes De Temperatura Regulables Para Conseguir El Cabello Brillante Y Facil De Peinar . Las Boquillas Concentradoras Fina Y Ultra Fina, De 9 Mm Y 7 Mm De Ancho Respectivamente, Ofrece Una Mayor Precision De Secado Y Un Acabado optimo . Difusor Para Conseguir Un Volumen Natural En El Cabello Rizado Y Golpe De Aire Frio Para Fijar El Peinado Al Final De La Sesion De Secado . Rejilla Extraible Para Una Limpieza Sencilla Que Ofrece Un Rendimiento De Larga Duracion . ;28;28003;136345;172000
EDTSEC5C;SECARROPAS TOKYO KONDEZA 8K;SECARROPAS TOKYO KONDEZA 8K POR CONDENSACION 15 PROG;Ancho 70 Cm . Alto 865 Cm . Largo 66 Cm . Peso 40 Kg;13;13002;3000059;3781000
EDWSR07SB;SECARROPAS WHIRLPOOL 7KG;SECARROPAS WHIRLPOOL WSR07SB 7KG RACK P/ CALZADOS;Capacidad 7 Kg  . unico Con Rack Para Secar Calzados  . 15 Ciclos De Secado Para Cada Tipo De Prenda   . Ciclo Rapido De 15 Minutos  . Media Carga  . Anti Arrugas  . Display Informativo  . Luz Led Interior;13;13002;2974197;3748000
GSMEM165;SELLADORA MANUAL MALTA 25C 165;SELLADORA MANUAL DE EMBALAJES MALTA 25 CMS MOD 165;Selladora Manual De Embalaje . Ancho 41 Cm . Alto 29 Cm . Largo 215 Cm . Peso 4300 Gr;36;36001;637000;803000
GSVSGF2NV;SPIEDO 20 POLLOS VENANCIO SGF2;SPIEDO P/ 20 POLLOS VENANCIO MOD SGF2 220V 50HZ;Spiedo Para 20 Pollos  . Venancio Mod Sgf2  . 220V 50Hz;36;36001;6540000;8241000
GSVSGF3NV;SPIEDO 30 POLLOS VENANCIO SGF3;SPIEDO P/ 30POLLOS VENANCIO MOD SGF3 220V 50HZ;Spiedo Para 30Pollos  . Venancio Mod Sgf3  . 220V 50Hz;36;36001;7735000;9747000
GSPPGPR621;SPIEDO PROGAS 20 POLLO PR621;SPIEDO P/20 POLLOS PROGAS 4 ESPADAS PR621;Spiedo Para20 Pollos  . Progas 4 Espadas Pr621;36;36001;5095000;6420000
GCHPPRR051;SPIEDO PROGAS POLLO ROT PRR051;SPIEDO P/POLLOS ROTATIVA PROGAS MOD PRR 051 5 ESPADAS;Spiedo ParaPollos Rotativa  . Progas Mod Prr-051  . 5 Espadas;36;36001;2250000;2835000
GEPPR631;SPIEDO PROGAS 30 POLLO PR-631;SPIEDO PROGAS 30POLLOS 6ESPADAS MOD PR 631;Spiedo Progas 30Pollos  . 6Espadas Mod Pr-631;36;36001;6450000;8127000
GCHPPRR051EN;SPIEDO PROGAS ROTATIVO PRR051;SPIEDO ROTATIVO PRR051EN ELECTRICO PROGAS 5 ESPETOS 220/50;Spiedo Rotativo Prr051En  . Electrico Progas  . 5 Espetos 220 50;36;36001;1845000;2325000
EDTD3015F3NV;TERMOCALEFON TOKYO 30L;TERMOCALEFON TOKYO MOD 3015F3 NV VERTICAL 30LTS 1500W 220V 50HZ; . Ancho 101 Cm . Alto 96 Cm . Largo 1665 Cm . Peso 61500 Gr0;25;25001;801990;1011000
EDTD10015F3NV;TERMOCALEFON TOKYO 100L;TERMOCALEFON TOKYO MOD D10015F3 NV VERTICAL 100LTS 1500W 220V 50HZ;Ancho 505 Cm . Alto 465 Cm . Largo 94 Cm . Peso 32600 Gr;25;25001;1419998;1790000
EDTD1020VD;TERMOCALEFON TOKYO 10L;TERMOCALEFON TOKYO MOD D10 20VD 10LTS 2000W 220V 50HZ;Certificacion Ce .  Abs Cuerpo De Plastico . Tanque Recubierto De Esmalte . Varilla De Magnesio De Larga Duracion . Sobre Proteccion Contra El Sobre Calentamiento . Max Presion De Trabajo .  Grado A Prueba De Agua .  Potencia 2000 W . Temperatura Maxima 65 C . Ancho: 38 Cm . Alto: 34,5 Cm . Largo: 32,5 Cm;25;25001;566016;714000
EDTD8015VH;TERMOCALEFON TOKYO 80L;TERMOCALEFON TOKYO MOD D80 15VH VERT/HORIZ 80LTS 1500W 220V 50HZ;Capacidad: 80 Lts . Enlozado . 1500 W . Dimensiones: 508Mm X 493Mm X 805 Mm;25;25001;1449947;1827000
HETOKK170T1;TORRE CHOPPERA TOKYO 1 CAN;TORRE CHOPPERA TOKYO 1 CANILLA MOD KEGERATOR INOX 170L CON COMPRESOR;Torre Con 1 Canilla . Bandeja De Goteo . Cpacidad De 170 L . Incluye Kit Completo Para Instalacion . Facinh De Trasportar;5;5007;3811630;4803000
HETOKK170T2;TORRE CHOPPERA TOKYO 2 CAN;TORRE CHOPPERA TOKYO 2 CANILLA MOD KEGERATOR INOX 170L CON COMPRESOR;Chopera Cervecera . Para Tomar Chopp Bien Helados . Instalacion Rapida Y Sencilla . Carcasa De Acero Inoxidable . 2 Grifos;5;5007;4331550;5458000
EDPTRITR200;TRITURADOR TRAPP TR-200 125HP;TRITURADOR TRAPP TR 200 125HP;Ideal Para Triturar Residuos Organicos, 1,25 Cv, Motor 2 Polos, Monofasico;35;35012;2325905;2931000
GTRCMP240;TRITURADORES ROBOT MINI MP240V;TRITURADORES ROBOT COUPE MOD MINI MP240VVA 220/50;Ancho 78 Cm . Alto 78 Cm . Largo 535 Cm . Peso 25000 Gr;36;36001;3157000;3978000
TV50PUD665455N;TV PHILIPS 50 SMART 4K UHD;TV PHILIPS SMART 4K UHD 50 HDMI USB +NETFLIX;Ancho 124 Cm . Alto 80 Cm . Largo 26 Cm . Peso 161 Kg;9;9001;3530029;4448000
TV65PUD679455N;TV PHILIPS 65 SMART 4K UHD;TV PHILIPS SMART 4K UHD 65 HDMI USB +NETFLIX;Tv Philips Smart 4K Uhd 65  . Hdmi Usb  Netflix . Ancho 160 Cm . Alto 995 Cm . Largo 174 Cm . Peso 32 Kg;9;9001;5599994;7056000
TVSOKD55S4KN;TV SONY 55 SMART 4K LINUX;TV SONY 55 SMART 4K LINUX MOD KD55X725F;Todas Las Imagenes Con Asombrosa Nitidez Y Claridad Comprueba Como Nuestra Tecnologia De Conversion De Senhales Y 4K Hdr Se Unen Para Ofrecer Una Visualizacion Atractiva Repleta De Texturas Y Detalles . Ancho 19 Cm . Alto 83 Cm . Largo 134 Cm . Peso 25 Kg;9;9001;4900045;6175000
TVSOXBR85X4KN;TV SONY 85 SMART 4K ANDROID;TV SONY 85 SMART 4K ANDROID MOD XBR 85X805H;85?? .  Android Tv .  Pantalla Lcd Triluminos? .  Retroiluminacion Led Directo .  4K Hdr10, Hlg Y Dolby Vision .  Procesador De Imagen 4K Hdr X1?- .  Mejora De Claridad 4K X-Reality? Pro .  Mejora De Movimiento Motionflow? Xr 240  (60 Hz Originales) .  Mejora De Color Live Colour? .  Mejora De Contraste Dinamico .  Wi-Fi .  Entrada Ethernet .  Bluetooth;9;9001;24999978;31500000
TVTOKTCL75S4KN;TV TOKYO 75 SMART 4K UHD;TV TOKYO SMART 4K UHD 75 HDMI*3USB* 1(MULTI)+NETFLIX+SOPORTE;La Mejor Resolucion Y Calidad De Imagen Pensada Para Vos . Tv Tokyo Smart 4K Uhd 75  . Hdmi*3Usb* 1(Multi)+Netflix+Soporte . Ancho 49 Cm . Alto 1275 Cm . Largo 191 Cm . Peso 563 Kg . ;9;9001;15000027;18901000
VEAVF22PAN;VENTILADOR ARNO PARED AIR PRO;VENTILADOR ARNO DE PARED AIR PRO POWER MOD VF22PA 5 ASPAS;Ventilador Arno De Pared Air Pro Power . Modelo Vf22Pa  . 5 Aspas;25;25002;319992;404000
VEAVF22N;VENTILADOR ARNO PIE AIR PR;VENTILADOR ARNO DE PIE AIR PRO POWER 5 ASPAS 3V 95W;Ventilador Arno De Pie Air Pro Power  . 5 Aspas  . 3V 95W;25;25002;391012;493000
VETOKPAI26RAR;VENTILADOR PARD TOKYO IND FX66;VENTILADOR DE PARED TOKYO INDUSTRIAL BLOW FX66 1350RPM CON CONTROL;Ventilador De Pared Tokyo Industrial  . Blow Fx66 1350Rpm  . Con Control;25;25002;494192;623000
VEAVD4C;VENTILADOR PIE ARNO USF40;VENTILADOR DE PIE ARNO USF40 6 ASPAS 3V 126W;Ventilador De Pie Arno  . Modelo Usf40  . 6 Aspas 3V 126W;25;25002;399990;504000
VEAVD52;VENTILADOR PIE ARNO USF50;VENTILADOR DE PIE ARNO USF50 6 ASPAS 3V 126W;Ventilador De Pie Arno  . Modelo Usf50  . 6 Aspas  . 3V 126W;25;25002;435031;549000
VETOFS4010NN;VENTILADOR PIE TOKYO FS40;VENTILADOR DE PIE TOKYO FS40 16 3VELOC 55W;Ventilador De Pie Tokyo  . Modelo Fs40 16  . 3Veloc 55W;25;25002;240999;304000
VETOKPII26AR;VENTILADOR PIE TOKYO IND FX66;VENTILADOR DE PIE TOKYO INDUSTRIAL BLOW FX66 1350RPM;Ventilador De Pie Tokyo Industrial  . Blow Fx66  . 1350Rpm;25;25002;472216;595000
VETOKPII30AR;VENTILADOR PIE TOKYO IND FX76;VENTILADOR DE PIE TOKYO INDUSTRIAL BLOW FX76 1320RPM;Ventilador De Pie Tokyo  . Industrial Blow  . Modelo Fx76  . 1320Rpm;25;25002;490373;618000
VEBTOKP16BBARN;VENTILADOR PIE TOKYO TOKP16BB;VENTILADOR DE PIE TOKYO TOKP16BB 16 3ASPAS AZUL 220V 50HZ;Ventilador De Pie Tokyo  . Modelo Tokp16Bb 16  . 3Aspas Azul  . 220V 50Hz;25;25002;92996;118000
VETOPBF2008U;VENTILADOR DE PISO TOKYO 20;VENTILADOR DE PISO TOKYO 20 3VELOC 130W;Ventilador De Piso  . Marca Tokyo  . 20 3Veloc 130W;25;25002;325754;411000
VEKDK56LGSI;VENTILADOR TECHO KDK-M56LG;VENTILADOR DE TECHO KDK M56LG 56  SILVER;Ventilador De Techo  . Modelo Kdk-M56Lg  . 56- Silver;25;25002;509937;643000
VETOT567TN;VENTILADOR TECHO TOKYO 56-7VEL;VENTILADOR DE TECHO TOKYO 56 7VEL CAJA METAL MOTOR PESADO;Ventilador De Techo Tokyo  . Modelo 56-7Vel  . Caja Metal Motor Pesado;25;25002;299356;378000
VETOPFB5017HN;VENTILADOR PIS PAR TOKYO FB50;VENTILADOR PISO/PARED TOKYO FB50 20 3VELOC 180GRADOS 68W;Ventilador Piso Pared Tokyo  . Modelo Fb50 20  . 3Veloc 180Grados 68W;25;25002;275102;347000
VEKDK56LGBL;VENTILADOR TECHO KDK N56LG 56;VENTILADOR TECHO KDK N56LG 56  BLANCO;Ventilador Techo-Kdk  . Modelo N56Lg 56  . Blanco;25;25002;444679;561000
VETOP18CN;VENTILADOR TOKYO PARED 18 ;VENTILADOR TOKYO DE PARED 18 TOP18C CON CONTROL 5ASPAS ABS 3VEL 75W 1300RPM;Ventilador Tokyo De Pared 18  . Top18C Con Control  . 5Aspas Abs 3Vel  . 75W 1300Rpm;25;25002;281467;355000
VETOFS5011DANN;VENTILADOR TOKYO PIE NG BRAV;VENTILADOR TOKYO DE PIE NEGRO BRAVISIMO 3 VEL20 BASE REDONDA;Ventilador Tokyo De Pie  . Negro Bravisimo  . 3 Vel20 . Base Redonda;25;25002;287966;363000
VETOFRESHNVN;VENTILADOR TOKYO PIE20 SUPER;VENTILADOR TOKYO DE PIE20 SUPER FRESH CON CONTROL 5ASPAS 3VELOC 90W220V50HZ;Ventilador Tokyo De Pie20-Super Fresh . Con Control 5Aspas 3Veloc  . 90W220V50Hz;25;25002;316977;400000
VETOKPAI30RAR;VENTILADOR TOKYO IND PARED 30;VENTILADOR TOKYO INDUSTRIAL DE PARED 30 VETOKPAI30R 1320RPM CON CONTROL;Ventilador Tokyo Industrial De Pared 30  . Modelo Vetokpai30R  . 1320Rpm  . Con Control;25;25002;559986;706000
VETOKPII30RAR;VENTILADOR TOKYO IND PIE 30;VENTILADOR TOKYO INDUSTRIAL DE PIE 30 VETOKPII30R 1320RPM CON CONTROL;Ventilador Tokyo Industrial De Pie 30  . Modelo Vetokpii30R  . 1320Rpm  . Con Control;25;25002;580019;731000
VETOKPII34AR;VENTILADOR TOKYO IND PIE 34;VENTILADOR TOKYO INDUSTRIAL DE PIE 34 VETOKPII34 1270RPM;Ventilador Tokyo Industrial De Pie-34  . Modelo Vetokpii34  . 1270Rpm;25;25002;550003;694000
VETOMV10N;VENTILADOR TOKYO MINI MV10;VENTILADOR TOKYO MINI MV10 10CM CARGA POR USB;Ventilador Tokyo Mini  . Modelo Mv10  . 10Cm Carga Por Usb;25;25002;76916;97000
GVSCEBR125C;VISICOOLER ECOSILKON MOD BR125;VISICOOLER ECOSILKON MOD BR125C PARA BEBIDAS TEMP 1 A 8C TEMPDOBLE VIDRIO 220V;Visicooler Ecosilkon Mod Br125C  . Para Bebidas Temp 1 A 8C  . Tempdoble Vidrio 220V;36;36001;2136160;2692000
GELD60A400FS;VISICOOLER ECOSILKON LD60A400F;VISICOOLER P/BEB ECOSILKON LD60A400FS 1 A10C FRIOSECO 400L DIGIT;Visicooler ParaBeb Ecosilkon  . Ld60A400Fs 1 A10C  . Frioseco 400L Digit;36;36001;3995000;5034000
GELD70D540FS;VISICOOLER ECOSILKON LD70D540F;VISICOOLER P/BEB ECOSILKON LD70D540FS 1 A 10C FRIOSECO 540L DIG;Visicooler ParaBeb Ecosilkon  . Ld70D540Fs 1 A 10C  . Frioseco 540L Dig;36;36001;5485000;6912000
CGTOKVSC140CER;VISICOOLER P BEBIDAS DIG 140L;VISICOOLER P/BEBIDAS TOKYO TOKVSC14 DIGITAL140L COM/120L NETO;Bebidas Siempre Frias, Elegi Tener Lo Mejor Dentro De Casa . Ancho 585 Cm . Alto 1046 Cm . Largo 60 Cm . Peso 43 Kg;5;5004;3414990;4303000
GEBC60DIG;VISICOOLER ECOSILKON BC-60 370;VISICOOLER P/CERVEZA ECOSILKON MOD BC 60 370 LTS 0 A  6 C NO FROST DIGITAL;Visicooler ParaCerveza  . Ecosilkon Mod Bc-60 370 Lts  . 0 A -6 C-No Frost Digital;36;36001;5215000;6571000
GEBC65DIG;VISICOOLER ECOSILKON BC-65 425;VISICOOLER P/CERVEZA ECOSILKON MOD BC 65 425 LTS 0 A  6 C NO FROST DIGITAL;Visicooler ParaCerveza  . Ecosilkon Mod Bc-65 425 Lts  . 0 A -6 C-No Frost Digital;36;36001;5695000;7176000
EDTBTOKABSN;BALANZA DE COCINA TOKABS BOWL;BALANZA DE COCINA TOKABS BOWL DE PLASTICO FUNCION TARA CAP 5KGS;Capacidad de 5 kg.  . Pantalla LCD. .  Higienico y facil de limpiar. . BOWL de plastico;36;36001;54940;70000
ELPHTAB510512;BARRA DE SONIDO PHILIPS TAB510;BARRA DE SONIDO PHILIPS TAB510512 BL, HDMI ARC;Barra De Sonido Philips Tab510512 Bl, Hdmi Arc;21;21001;499954;630000
GIMEVB802N;BICICLETA ESTAT EVOLUTION B802;BICICLETA ESTATICA EVOLUTION B802 120KG DISCO 4KG;Bicicleta Estatica Evolution . B802 . 120Kg . Disco 4Kg;3;3001;1150323;1450000
EDTOKCEN55IN;CENTRIFUGADOR TOKYO INOX 5.5KG;CENTRIFUGADORA TOKYO INOX 5.5KG TOKCEN55IN;Capacidad para 5,5 kilogramos . Velocidad de 2800 RPM . Potencia de 50W . Tambor de acero inoxidable . Tapa con traba de seguridad;3;3001;657672;829000
GIMEVEL651N;ELIPTICO EVOLUTION FITNESS 651;ELIPTICO RESIDENCIAL CON ASIENTO EVOLUTION FITNESS MOD EL651 4MANCUERNAS TWISTER;Eliptico Residencial . Con Asiento Evolution Fitness  . Mod El651  . 4Mancuernas . Twister;3;3001;1379999;1739000
EDTEXPJC2018HN;EXPRIMIDOR TOKYO INOX CITRUS;EXPRIMIDOR TOKYO TOK BL INOX CITRUS JUICER 180W;Potencia: 180W . Base y filtro INOX . Cable de 1,4 metros . Desmontable: Para limpieza;13;13002;203345;257000
